series_id,year,LA_2023,age_group_code,age_group,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_68__age_5,4,68,5,45-54,0.24643985183042316,0.7535601481695768,58,142.34265370083585,710.6708320588115,28.510289361248677,12,35.07890248718322,46,107.26375121365263,False,False,False,True,True,6,1.0,True,True
borough_68__age_5,5,68,5,45-54,0.11942405700729046,0.8805759429927096,50,123.66571177094306,675.1832911462518,22.650454281608244,8,14.768661012380255,42,108.89705075856281,False,False,False,True,True,6,1.0,True,True
borough_68__age_5,6,68,5,45-54,0.12038687292641745,0.8796131270735825,56,133.97117048006976,452.22794019145766,39.688557306302734,8,16.128370276387567,48,117.84280020368219,False,False,False,True,True,6,1.0,True,True
borough_68__age_5,7,68,5,45-54,0.1252354395065967,0.8747645604934032,77,133.86649704674315,350.5613478568096,51.11869617435804,8,16.76482959285741,69,117.10166745388574,False,False,False,True,True,6,1.0,True,True
borough_68__age_5,8,68,5,45-54,0.11506941745600846,0.8849305825439915,71,120.25492156947094,311.9810308639484,46.35296614551544,7,13.837663771217008,64,106.41725779825393,False,False,False,True,True,6,1.0,True,True
borough_68__age_6,3,68,6,55-64,0.19318397373473356,0.8068160262652664,55,109.98393807035089,414.5089160346644,29.182645211065086,10,21.24713420342523,45,88.73680386692565,False,False,False,True,True,6,1.0,True,True
borough_68__age_6,4,68,6,55-64,0.1527735836350696,0.8472264163649305,54,115.89542775752518,429.9438956252175,31.24070445416489,3,17.70575982543644,51,98.18966793208875,False,True,False,True,True,6,1.0,True,True
borough_68__age_6,5,68,6,55-64,0.13238058007541714,0.8676194199245829,44,87.44608623790678,265.9101715185247,28.75714740304589,7,11.576163621499052,37,75.86992261640773,False,False,False,True,True,6,1.0,True,True
borough_68__age_6,6,68,6,55-64,0.06101916725561644,0.9389808327443836,50,103.05332963807028,331.10053370851983,32.07481616094871,3,6.288228357433585,47,96.7651012806367,False,True,False,True,True,6,1.0,True,True
borough_68__age_6,7,68,6,55-64,0.12330994414093242,0.8766900558590677,61,142.08161847983806,545.0233128084849,37.03912444740471,7,17.520076438202103,54,124.56154204163596,False,False,False,True,True,6,1.0,True,True
borough_68__age_6,8,68,6,55-64,0.12358776350871299,0.8764122364912871,56,101.83103246428315,281.5370702392603,36.83194956859311,7,12.585069558043902,49,89.24596290623926,False,False,False,True,True,6,1.0,True,True
borough_68__age_7,3,68,7,65-74,0.10775667654172927,0.8922433234582707,53,73.30675707067562,162.94255566953146,32.980215697107226,3,7.899292509987918,50,65.4074645606877,False,True,False,True,True,6,1.0,True,True
borough_68__age_7,4,68,7,65-74,0.07720050051268962,0.9227994994873104,37,62.85148728941872,149.14667694085594,26.486070863372014,4,4.852166276710075,33,57.99932101270865,False,True,False,True,True,6,1.0,True,True
borough_68__age_7,5,68,7,65-74,0.03207817407980238,0.9679218259201976,41,77.76064237817575,201.17887255858386,30.056424047737522,1,2.4944194227643797,40,75.26622295541137,False,True,False,True,True,6,1.0,True,True
borough_68__age_7,6,68,7,65-74,0.12866577910819385,0.8713342208918062,42,81.37699701925159,198.172586445215,33.41640618745217,7,10.470434722967175,35,70.90656229628442,False,False,False,True,True,6,1.0,True,True
borough_68__age_7,7,68,7,65-74,0.07113377701504751,0.9288662229849526,41,71.33215145474368,166.14250068750053,30.625973547449437,4,5.074125355585334,37,66.25802609915836,False,True,False,True,True,6,1.0,True,True
borough_68__age_7,8,68,7,65-74,0.18029838586787234,0.8197016141321276,55,93.87038957521818,211.9890393682448,41.566536011782055,9,16.92467972120019,46,76.94570985401799,False,False,False,True,True,6,1.0,True,True
borough_68__age_8,3,68,8,75-84,0.18794815535774673,0.8120518446422533,15,20.167657911571244,34.88858582473444,11.658094360184863,3,3.790474102365882,12,16.377183809205363,True,True,False,True,True,6,1.0,True,True
borough_68__age_8,4,68,8,75-84,0.0924102039152493,0.9075897960847505,28,71.2689288310341,253.35184022359894,20.048246786919872,4,6.5859762460972515,24,64.68295258493684,True,True,False,True,True,6,1.0,True,True
borough_68__age_8,5,68,8,75-84,0.1102881612730493,0.8897118387269506,11,58.29796927336286,459.08795278023615,7.403054688792681,3,6.429575837111916,8,51.86839343625094,True,True,False,True,True,6,1.0,True,True
borough_68__age_8,6,68,8,75-84,0.07626594705356804,0.923734052946432,20,74.58165282180644,337.3602130276992,16.48808224215747,1,5.6880403852754835,19,68.89361243653096,True,True,False,True,True,6,1.0,True,True
borough_68__age_8,7,68,8,75-84,0.08522572483117061,0.9147742751688294,10,31.570781144939065,141.1456811053593,7.061599152705457,1,2.690642706563686,9,28.88013843837538,True,True,False,True,True,6,1.0,True,True
borough_68__age_8,8,68,8,75-84,0.1444180719091273,0.8555819280908727,28,88.25659541374988,369.0429953281946,21.10655596402603,3,12.745847342917687,25,75.5107480708322,True,True,False,True,True,6,1.0,True,True
borough_68__age_9,3,68,9,85+,0.05985886505046615,0.9401411349495339,9,12.986205811940648,26.204216980771317,6.435664210605126,1,0.7773395412145344,8,12.208866270726114,True,True,False,True,True,6,1.0,True,True
borough_68__age_9,4,68,9,85+,0.0784708449440123,0.9215291550559878,8,15.496936679647948,41.418848668533705,5.798206714409859,1,1.216057715295831,7,14.280878964352118,True,True,False,True,True,6,1.0,True,True
borough_68__age_9,5,68,9,85+,0.0,1.0,2,4.292605638586594,9.234870529997238,1.9953136439294437,0,0.0,2,4.292605638586594,True,True,True,True,True,6,1.0,True,True
borough_68__age_9,6,68,9,85+,1.0,0.0,1,3.7920265040707735,14.379465007575211,1.0,1,3.7920265040707735,0,0.0,True,True,False,True,True,6,1.0,True,True
borough_68__age_9,7,68,9,85+,0.0,1.0,5,12.247713271107516,32.592761430127524,4.602447715050091,0,0.0,5,12.247713271107516,True,True,True,True,True,6,1.0,True,True
borough_68__age_9,8,68,9,85+,0.0,1.0,2,6.24136091606602,19.55835630947351,1.9917106257915944,0,0.0,2,6.24136091606602,True,True,True,True,True,6,1.0,True,True
borough_78__age_2,3,78,2,16-24,0.35075157977695137,0.6492484202230486,32,127.74150850832635,798.3637801118357,20.439169965472363,7,44.80553591238634,25,82.93597259594,False,False,False,True,True,6,1.0,True,True
borough_78__age_2,4,78,2,16-24,0.10629024282346938,0.8937097571765308,30,178.057290432691,1709.69059832539,18.543939299476488,3,18.925752636579737,27,159.13153779611127,False,True,False,True,True,6,1.0,True,True
borough_78__age_2,5,78,2,16-24,0.1518886671573286,0.8481113328426714,41,101.38531459178375,355.6907101486333,28.898651895011987,4,15.399280302672492,37,85.98603428911126,False,True,False,True,True,6,1.0,True,True
borough_78__age_2,6,78,2,16-24,0.13796744939332803,0.8620325506066718,32,94.12023498707963,405.7389175403908,21.833297845137626,4,12.98552875746805,28,81.13470622961157,False,True,False,True,True,6,1.0,True,True
borough_78__age_2,7,78,2,16-24,0.22200411009952492,0.7779958899004752,45,152.59639528281502,704.584044819382,33.048803793560694,10,33.87702693915669,35,118.71936834365835,False,False,False,True,True,6,1.0,True,True
borough_78__age_2,8,78,2,16-24,0.23747528692710834,0.7625247130728916,57,153.5332892007165,573.6843188472587,41.089620403354495,14,36.460361905802856,43,117.07292729491364,False,False,False,True,True,6,1.0,True,True
borough_78__age_3,3,78,3,25-34,0.05166124998771727,0.9483387500122827,39,111.79621870067544,490.59787439117696,25.475843186804536,3,5.775532401977106,36,106.02068629869834,False,True,False,True,True,6,1.0,True,True
borough_78__age_3,4,78,3,25-34,0.13348718908633558,0.8665128109136645,50,152.28980505475982,809.3125107381934,28.656649212629375,4,20.328738003265908,46,131.96106705149393,False,True,False,True,True,6,1.0,True,True
borough_78__age_3,5,78,3,25-34,0.135970068528944,0.864029931471056,65,128.72788860193458,613.3414891180859,27.017362428455755,8,17.503139834791313,57,111.22474876714327,False,False,False,True,True,6,1.0,True,True
borough_78__age_3,6,78,3,25-34,0.09308799595868826,0.9069120040413118,90,163.42986411904693,441.728369186863,60.465485916462335,6,15.213358530642811,84,148.21650558840412,False,False,False,True,True,6,1.0,True,True
borough_78__age_3,7,78,3,25-34,0.08929673830346965,0.9107032616965304,66,139.31824657126725,415.84857793168345,46.674618737979834,5,12.44066500497271,61,126.87758156629455,False,False,False,True,True,6,1.0,True,True
borough_78__age_3,8,78,3,25-34,0.10862827498663927,0.8913717250133607,49,108.86748280621305,383.1335845847559,30.93471647860511,6,11.826086859376533,43,97.04139594683652,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,3,78,4,35-44,0.11548877918756986,0.8845112208124302,71,167.0280611723958,891.243369131752,31.30275543725857,6,19.289866874866732,65,147.73819429752908,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,4,78,4,35-44,0.08733271035634005,0.91266728964366,57,105.6845483414365,311.9599528407214,35.803389686483705,5,9.229718049443292,52,96.4548302919932,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,5,78,4,35-44,0.08910932136065579,0.9108906786393441,66,108.7581984468502,313.1745379873434,37.76918074317548,7,9.69136925600635,59,99.06682919084385,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,6,78,4,35-44,0.10750415680848183,0.8924958431915181,79,122.52936894759834,317.7467007969184,47.24973136477105,7,13.172416492986937,72,109.3569524546114,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,7,78,4,35-44,0.03869930673406368,0.9613006932659363,87,147.44562146510458,370.27938984121346,58.71299317672999,5,5.706043331672726,82,141.73957813343185,False,False,False,True,True,6,1.0,True,True
borough_78__age_4,8,78,4,35-44,0.23419972996029412,0.7658002700397059,88,133.83089683794395,312.9818587107577,57.22602908113146,16,31.343159899790454,72,102.4877369381535,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,3,78,5,45-54,0.166647236660731,0.8333527633392691,58,129.12303192845474,561.5637925853341,29.68987244999985,10,21.517996460132323,48,107.60503546832243,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,4,78,5,45-54,0.12693496304264903,0.873065036957351,54,111.86694618690467,393.1636650114154,31.82952740259067,10,14.199826679928751,44,97.66711950697592,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,5,78,5,45-54,0.05564843723493771,0.9443515627650624,64,120.18898167460065,609.869975659569,23.686018155517374,9,6.688329003050093,55,113.50065267155057,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,6,78,5,45-54,0.12650984364741505,0.8734901563525849,77,116.03843236149253,253.8898988807168,53.03447614211228,8,14.680003935143565,69,101.35842842634895,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,7,78,5,45-54,0.11337943589518319,0.8866205641048168,63,115.16588618342261,294.8585466192475,44.981505513353405,9,13.057443209845328,54,102.10844297357728,False,False,False,True,True,6,1.0,True,True
borough_78__age_5,8,78,5,45-54,0.07298889222998571,0.9270111077700143,91,157.2918314215423,428.73778635078,57.70594759683903,10,11.480556532284032,81,145.81127488925827,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,3,78,6,55-64,0.0677130746113523,0.9322869253886478,55,67.33141168754511,191.83912286595321,23.63187931694967,5,4.559216903286421,50,62.772194784258694,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,4,78,6,55-64,0.10969142120573347,0.8903085787942665,46,82.42497556237356,310.48573850726746,21.881444954995434,7,9.041312712284606,39,73.38366285008895,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,5,78,6,55-64,0.10647200644649342,0.8935279935535065,69,119.3632523232662,647.544924968572,22.00246725102387,10,12.70884497083722,59,106.65440735242898,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,6,78,6,55-64,0.1739556581398954,0.8260443418601047,56,93.65072549955073,259.3439656966171,33.81786178457671,11,16.291073589553033,45,77.35965190999771,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,7,78,6,55-64,0.0652297776268669,0.9347702223731331,63,91.43886560711711,219.8406966463355,38.032385591313556,6,5.964536870005216,57,85.47432873711189,False,False,False,True,True,6,1.0,True,True
borough_78__age_6,8,78,6,55-64,0.18020871511020498,0.819791284889795,68,109.97436415335842,268.876012703122,44.98118165821437,10,19.818338859138507,58,90.15602529421992,False,False,False,True,True,6,1.0,True,True
borough_78__age_7,3,78,7,65-74,0.03941747229369783,0.9605825277063021,52,73.80580530839023,188.72976372657834,28.862945566507246,4,2.9092382858575285,48,70.89656702253271,False,True,False,True,True,6,1.0,True,True
borough_78__age_7,4,78,7,65-74,0.07845576517929867,0.9215442348207012,41,43.51745917833696,84.26080218758148,22.47509166981716,5,3.4141955584953205,36,40.10326361984164,False,False,False,True,True,6,1.0,True,True
borough_78__age_7,5,78,7,65-74,0.08247832904553412,0.9175216709544658,34,44.8453378607641,86.6860352105098,23.19986515662278,4,3.69876853223825,30,41.14656932852584,False,True,False,True,True,6,1.0,True,True
borough_78__age_7,6,78,7,65-74,0.08858754353915838,0.9114124564608417,40,81.58782814557753,276.87154424459675,24.04210125556158,5,7.22766527811172,35,74.36016286746582,False,False,False,True,True,6,1.0,True,True
borough_78__age_7,7,78,7,65-74,0.19126666531381786,0.8087333346861821,26,47.53055084296881,139.00386617699237,16.252449126555106,3,9.091009960263518,23,38.43954088270529,True,True,False,True,True,6,1.0,True,True
borough_78__age_7,8,78,7,65-74,0.0902303355270237,0.9097696644729764,44,66.12012323528555,139.0089830468001,31.45027465726781,5,5.96604090460797,39,60.15408233067758,False,False,False,True,True,6,1.0,True,True
borough_78__age_8,3,78,8,75-84,0.17977540404884965,0.8202245959511505,19,32.946446271782136,73.19175429294344,14.83047280975036,5,5.922960690483349,14,27.02348558129879,True,False,False,True,True,6,1.0,True,True
borough_78__age_8,4,78,8,75-84,0.0,1.0,30,45.60989683756975,105.72051674865263,19.677000770621632,0,0.0,30,45.60989683756975,False,True,True,True,True,6,1.0,True,True
borough_78__age_8,5,78,8,75-84,0.1533106956310629,0.8466893043689372,16,57.35464936852699,276.31539552874574,11.905076073998394,3,8.793081192364575,13,48.561568176162424,True,True,False,True,True,6,1.0,True,True
borough_78__age_8,6,78,8,75-84,0.09425785208691544,0.9057421479130845,12,38.96944259739553,166.9938485518718,9.093852674938447,1,3.673175956254849,11,35.296266641140676,True,True,False,True,True,6,1.0,True,True
borough_78__age_8,7,78,8,75-84,0.0,1.0,9,33.27679206846152,208.30443558983328,5.315992850714262,0,0.0,9,33.27679206846152,True,True,True,True,True,6,1.0,True,True
borough_78__age_8,8,78,8,75-84,0.09619206694377472,0.9038079330562253,17,40.54001110293002,151.2190852098134,10.868287544164001,3,3.899627461914415,14,36.64038364101561,True,True,False,True,True,6,1.0,True,True
borough_78__age_9,3,78,9,85+,0.0,1.0,7,9.855342754958741,17.747803251551492,5.472664951321621,0,0.0,7,9.855342754958741,True,True,True,True,True,5,0.8333333333333334,True,False
borough_78__age_9,4,78,9,85+,0.0,1.0,4,4.2450657207746865,5.529201568043725,3.2591654964881536,0,0.0,4,4.2450657207746865,True,True,True,True,True,5,0.8333333333333334,True,False
borough_78__age_9,5,78,9,85+,0.1492498969718606,0.8507501030281392,4,9.081853603040372,31.32165070061582,2.6333243306820906,1,1.3554657145672966,3,7.726387888473075,True,True,False,True,True,5,0.8333333333333334,True,False
borough_78__age_9,7,78,9,85+,0.0,1.0,3,9.169211254815652,31.490382278663454,2.6698448526743768,0,0.0,3,9.169211254815652,True,True,True,True,True,5,0.8333333333333334,True,False
borough_78__age_9,8,78,9,85+,0.0,1.0,1,9.487452830158125,90.0117612044754,1.0,0,0.0,1,9.487452830158125,True,True,True,True,True,5,0.8333333333333334,True,False
borough_91__age_2,3,91,2,16-24,0.14681706865357058,0.8531829313464294,22,101.85548516404961,804.3125232841826,12.898642701275412,3,14.954123758073012,19,86.9013614059766,True,True,False,True,True,6,1.0,True,True
borough_91__age_2,4,91,2,16-24,0.07810264060820515,0.9218973593917947,30,141.05943796384486,946.4468974247029,21.02364653824523,3,11.017114587685585,27,130.04232337615926,False,True,False,True,True,6,1.0,True,True
borough_91__age_2,5,91,2,16-24,0.1433709324019609,0.8566290675980391,40,104.90943490280264,370.83115581995986,29.679247169212616,6,15.040963499777634,34,89.86847140302501,False,False,False,True,True,6,1.0,True,True
borough_91__age_2,6,91,2,16-24,0.07486288544027453,0.9251371145597255,34,75.10122731198514,216.88926967703665,26.004948756409703,3,5.62229457668116,31,69.47893273530399,False,True,False,True,True,6,1.0,True,True
borough_91__age_2,7,91,2,16-24,0.11606457156451089,0.8839354284354892,41,96.99916438479913,378.03926632677377,24.888520133822205,7,11.258166456437275,34,85.74099792836186,False,False,False,True,True,6,1.0,True,True
borough_91__age_2,8,91,2,16-24,0.19549807646912234,0.8045019235308776,33,84.24777604479847,308.4039909735266,23.014253953360107,7,16.470278163559506,26,67.77749788123896,False,False,False,True,True,6,1.0,True,True
borough_91__age_3,3,91,3,25-34,0.05037394085486855,0.9496260591451314,28,102.30743199968276,699.776586940723,14.957360445750867,2,5.1536285285655055,26,97.15380347111726,True,True,False,True,True,6,1.0,True,True
borough_91__age_3,4,91,3,25-34,0.0,1.0,35,102.91095193454463,803.5888801942671,13.179206792301391,0,0.0,35,102.91095193454463,False,True,True,True,True,6,1.0,True,True
borough_91__age_3,5,91,3,25-34,0.21034665814858336,0.7896533418514166,50,86.01987929623732,212.96466865197903,34.74482260825698,8,18.093994144308034,42,67.92588515192928,False,False,False,True,True,6,1.0,True,True
borough_91__age_3,6,91,3,25-34,0.04374209108100668,0.9562579089189932,42,87.68789949372997,301.9638854036467,25.46386534715595,4,3.8356520863568955,38,83.85224740737307,False,True,False,True,True,6,1.0,True,True
borough_91__age_3,7,91,3,25-34,0.16571567318334757,0.8342843268166524,52,94.75326538060887,254.15133475921263,35.32612295266588,7,15.702101158867979,45,79.05116422174089,False,False,False,True,True,6,1.0,True,True
borough_91__age_3,8,91,3,25-34,0.16704376718486236,0.8329562328151376,44,97.45028928275904,309.81015204029944,30.652833093920467,9,16.27846343504669,35,81.17182584771236,False,False,False,True,True,6,1.0,True,True
borough_91__age_4,3,91,4,35-44,0.06283872072827673,0.9371612792717233,60,154.3756823833316,599.5912951894428,39.74682671767195,4,9.700770392523324,56,144.67491199080828,False,True,False,True,True,6,1.0,True,True
borough_91__age_4,4,91,4,35-44,0.10419878906713305,0.8958012109328668,48,92.35898458095673,282.1499629587011,30.23279515395146,5,9.623694352805703,43,82.73529022815102,False,False,False,True,True,6,1.0,True,True
borough_91__age_4,5,91,4,35-44,0.1707778939173564,0.8292221060826437,73,123.66453706571531,477.2306739996733,32.04512735844835,8,21.119169192347716,65,102.5453678733676,False,False,False,True,True,6,1.0,True,True
borough_91__age_4,6,91,4,35-44,0.059583883383176925,0.940416116616823,80,140.29932166887104,353.10536180247277,55.7451168689886,6,8.35957842105684,74,131.9397432478142,False,False,False,True,True,6,1.0,True,True
borough_91__age_4,7,91,4,35-44,0.1370727022941704,0.8629272977058297,58,99.35678224417765,235.50610577337773,41.917257922035866,8,13.619102633462878,50,85.73767961071478,False,False,False,True,True,6,1.0,True,True
borough_91__age_4,8,91,4,35-44,0.15074126189901585,0.8492587381009842,79,163.28334619921338,515.4556509101533,51.72404473388809,12,24.6135376531633,67,138.6698085460501,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,3,91,5,45-54,0.14472689205329275,0.8552731079467073,38,67.66958444032116,192.08522647572985,23.839275629582783,6,9.79360864258554,32,57.87597579773562,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,4,91,5,45-54,0.1399361644447778,0.8600638355552223,53,106.34312630974755,352.97927690769086,32.03831287888425,6,14.881249210852609,47,91.46187709889494,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,5,91,5,45-54,0.1578559016569655,0.8421440983430345,83,138.33500181093936,363.18858922146956,52.690456952553824,12,21.83699644158379,71,116.49800536935557,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,6,91,5,45-54,0.10427353769530712,0.8957264623046929,84,159.03299942292486,453.6164155155453,55.7552461515478,11,16.58293346012411,73,142.45006596280075,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,7,91,5,45-54,0.10121363913617025,0.8987863608638298,84,154.15042394401192,420.51095780382514,56.50828536364588,9,15.60212538175688,75,138.54829856225504,False,False,False,True,True,6,1.0,True,True
borough_91__age_5,8,91,5,45-54,0.2425852217747439,0.7574147782252562,69,133.49602218029165,380.9878797960005,46.776259516452996,16,32.38416214665218,53,101.11186003363947,False,False,False,True,True,6,1.0,True,True
borough_91__age_6,3,91,6,55-64,0.06245197356532889,0.9375480264346712,67,115.02478974423958,370.5452877257326,35.70603295729812,8,7.183525128464764,59,107.84126461577483,False,False,False,True,True,6,1.0,True,True
borough_91__age_6,4,91,6,55-64,0.05548671130865323,0.9445132886913469,57,111.94462048742078,414.48153250403413,30.234394233115072,4,6.211438839542264,53,105.73318164787852,False,True,False,True,True,6,1.0,True,True
borough_91__age_6,5,91,6,55-64,0.05177601255001704,0.9482239874499829,66,107.74936918402516,310.0816404757483,37.441515536819956,4,5.578832691128506,62,102.17053649289664,False,True,False,True,True,6,1.0,True,True
borough_91__age_6,6,91,6,55-64,0.046759364388000706,0.9532406356119992,69,126.96876831220088,405.5872242972951,39.747475169239095,7,5.936978903405838,62,121.03178940879504,False,False,False,True,True,6,1.0,True,True
borough_91__age_6,7,91,6,55-64,0.0996413837272748,0.9003586162727252,66,140.4877359566839,468.6038498860664,42.11831370790834,8,13.998392407436002,58,126.4893435492479,False,False,False,True,True,6,1.0,True,True
borough_91__age_6,8,91,6,55-64,0.10235607878262092,0.897643921217379,64,102.13732141304764,241.8943428183609,43.12640098931805,7,10.45437571719978,57,91.68294569584786,False,False,False,True,True,6,1.0,True,True
borough_91__age_7,3,91,7,65-74,0.04603796531096601,0.953962034689034,57,88.44067922209832,305.43113465583207,25.608894620647806,3,4.071628922105235,54,84.36905029999309,False,True,False,True,True,6,1.0,True,True
borough_91__age_7,4,91,7,65-74,0.13213405276306744,0.8678659472369326,59,89.20568995228639,211.7784705901637,37.575373444183576,8,11.787109342921244,51,77.41858060936515,False,False,False,True,True,6,1.0,True,True
borough_91__age_7,5,91,7,65-74,0.04943459732205384,0.9505654026779463,41,72.66058376764188,210.93918720814645,25.02882704409419,3,3.591946699738738,38,69.06863706790315,False,True,False,True,True,6,1.0,True,True
borough_91__age_7,6,91,7,65-74,0.1620171617575517,0.8379828382424482,47,64.85104721163958,123.01878872430247,34.18712188649176,5,10.506982606234832,42,54.344064605404746,False,False,False,True,True,6,1.0,True,True
borough_91__age_7,7,91,7,65-74,0.05251872414684112,0.947481275853159,43,62.14343029333918,113.77069685208421,33.94376614959056,3,3.26369367311433,40,58.879736620224854,False,True,False,True,True,6,1.0,True,True
borough_91__age_7,8,91,7,65-74,0.14508851339223935,0.8549114866077606,41,67.86913102611504,140.9526572362912,32.67919198229917,4,9.84703132580214,37,58.0220997003129,False,True,False,True,True,6,1.0,True,True
borough_91__age_8,3,91,8,75-84,0.08667896012480528,0.9133210398751948,34,59.160540630084135,134.91926348304256,25.941214599675995,4,5.127974142236985,30,54.03256648784715,False,True,False,True,True,6,1.0,True,True
borough_91__age_8,4,91,8,75-84,0.029648472793098946,0.9703515272069011,22,31.101792089200213,63.04025344403751,15.34450479356898,1,0.9221206365732726,21,30.17967145262694,True,True,False,True,True,6,1.0,True,True
borough_91__age_8,5,91,8,75-84,0.0,1.0,14,25.51706853397757,55.851287197907375,11.658116029814696,0,0.0,14,25.51706853397757,True,True,True,True,True,6,1.0,True,True
borough_91__age_8,6,91,8,75-84,0.042104903498206545,0.9578950965017934,8,33.965729142307076,181.82911153378484,6.344807750733633,1,1.4301237477830613,7,32.53560539452401,True,True,False,True,True,6,1.0,True,True
borough_91__age_8,7,91,8,75-84,0.0,1.0,19,50.00965631305327,160.23191592866533,15.608411782725794,0,0.0,19,50.00965631305327,True,True,True,True,True,6,1.0,True,True
borough_91__age_8,8,91,8,75-84,0.0,1.0,13,36.118353282123046,129.874765864151,10.044564354994046,0,0.0,13,36.118353282123046,True,True,True,True,True,6,1.0,True,True
borough_91__age_9,3,91,9,85+,0.0,1.0,8,12.225658264843617,26.537502518264148,5.632282838442321,0,0.0,8,12.225658264843617,True,True,True,True,True,6,1.0,True,True
borough_91__age_9,4,91,9,85+,0.08577454816993811,0.9142254518300621,8,9.901696321351784,14.15314405285578,6.927336404838506,1,0.8493135280798876,7,9.052382793271898,True,True,False,True,True,6,1.0,True,True
borough_91__age_9,5,91,9,85+,0.0,1.0,5,15.654704268095609,58.33994709940217,4.200719711040708,0,0.0,5,15.654704268095609,True,True,True,True,True,6,1.0,True,True
borough_91__age_9,6,91,9,85+,0.0,1.0,1,2.8948436649597173,8.380119844557408,1.0,0,0.0,1,2.8948436649597173,True,True,True,True,True,6,1.0,True,True
borough_91__age_9,7,91,9,85+,0.3264510329289806,0.6735489670710195,3,4.57506239426807,6.978558592799301,2.9993580526848853,1,1.4935338443233463,2,3.081528549944724,True,True,False,True,True,6,1.0,True,True
borough_91__age_9,8,91,9,85+,0.0,1.0,5,13.173436537525614,35.50931150649262,4.887152773336211,0,0.0,5,13.173436537525614,True,True,True,True,True,6,1.0,True,True
borough_107__age_2,3,107,2,16-24,0.5636982404531709,0.4363017595468292,19,77.56464810573127,657.0392592139851,9.156644068671298,6,43.72305565857009,13,33.84159244716118,True,False,False,True,True,6,1.0,True,True
borough_107__age_2,4,107,2,16-24,0.41262407229759107,0.5873759277024089,18,58.60805224690587,299.57080655283943,11.466083186480946,6,24.183093187548284,12,34.42495905935758,True,False,False,True,True,6,1.0,True,True
borough_107__age_2,5,107,2,16-24,0.22451977170237702,0.7754802282976229,20,40.62398033858643,104.72782334096381,15.758064341478072,5,9.120886791261277,15,31.503093547325147,True,False,False,True,True,6,1.0,True,True
borough_107__age_2,6,107,2,16-24,0.06578774978577583,0.9342122502142243,34,66.25746109526965,179.18609512409964,24.4999543505356,3,4.3589292719763755,31,61.898531823293276,False,True,False,True,True,6,1.0,True,True
borough_107__age_2,7,107,2,16-24,0.0,1.0,28,58.27465447260043,178.49109801835624,19.02579675739194,0,0.0,28,58.27465447260043,True,True,True,True,True,6,1.0,True,True
borough_107__age_2,8,107,2,16-24,0.1830338869817772,0.816966113018223,67,72.44730603989208,124.96584846817791,42.000372235893906,14,13.260312025839832,53,59.18699401405226,False,False,False,True,True,6,1.0,True,True
borough_107__age_3,3,107,3,25-34,0.02263787084566596,0.977362129154334,61,166.3931626872943,798.8947627495598,34.65623493861819,2,3.7667869265168523,59,162.62637576077745,False,True,False,True,True,6,1.0,True,True
borough_107__age_3,4,107,3,25-34,0.01996674109137839,0.9800332589086215,64,157.8280924029555,820.4973706893838,30.359276752619767,2,3.151312657955957,62,154.67677974499952,False,True,False,True,True,6,1.0,True,True
borough_107__age_3,5,107,3,25-34,0.07457184646777106,0.925428153532229,110,181.83091962646185,494.6156488698441,66.8447983959866,8,13.559467421478132,102,168.27145220498372,False,False,False,True,True,6,1.0,True,True
borough_107__age_3,6,107,3,25-34,0.043520667099460585,0.9564793329005393,88,146.5456112748557,391.45834344150467,54.86054019213976,5,6.377762763179953,83,140.16784851167574,False,False,False,True,True,6,1.0,True,True
borough_107__age_3,7,107,3,25-34,0.03508495316642325,0.9649150468335768,89,138.89403944110853,320.3068638237735,60.22835090690422,4,4.873090868886637,85,134.0209485722219,False,True,False,True,True,6,1.0,True,True
borough_107__age_3,8,107,3,25-34,0.06217066609034406,0.937829333909656,164,163.35009610827564,269.21703606939053,99.11428447531564,14,10.155584280973216,150,153.19451182730242,False,False,False,True,True,6,1.0,True,True
